policy_id,client_id,market,product_type,channel,brand,advisor_id,inception_date,sum_assured,premium,status
POL-000236,CLI-004662,Botswana,Health,Independent Broker,Momentum,ADV-002,2024-05-14,100000,430.94,Active
POL-000237,CLI-004298,Botswana,Life,Tied Advisor,Momentum,ADV-115,2021-10-13,50000,217.48,Active
POL-000238,CLI-002800,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-063,2022-05-01,100000,447.24,Active
POL-000239,CLI-002000,South Africa,Investment,Tied Advisor,Momentum,ADV-115,2023-03-15,50000,256.84,Lapsed
POL-000240,CLI-004065,Lesotho,Life,Tied Advisor,Momentum,ADV-151,2025-01-17,50000,214.95,Lapsed
POL-000241,CLI-000909,South Africa,Life,Independent Broker,Momentum,ADV-021,2024-06-14,15000,71.31,Active
POL-000242,CLI-003785,South Africa,Life,Independent Broker,Momentum,ADV-073,2021-09-05,50000,224.3,Lapsed
POL-000243,CLI-000614,Botswana,Life,Direct Digital,Momentum,ADV-016,2021-08-25,50000,198.34,Active
POL-000244,CLI-004211,South Africa,Health,Bancassurance,Momentum,ADV-133,2021-10-07,15000,79.48,Lapsed
POL-000245,CLI-004074,South Africa,Life,Direct Digital,Momentum,ADV-160,2023-02-13,15000,58.49,Lapsed
POL-000246,CLI-000548,South Africa,Health,Independent Broker,Momentum,ADV-140,2022-11-21,30000,133.06,Active
POL-000247,CLI-004908,South Africa,Health,Independent Broker,Momentum,ADV-159,2022-01-19,15000,58.6,Active
POL-000248,CLI-002695,Lesotho,Life,Independent Broker,Momentum,ADV-054,2023-08-29,50000,255.03,Active
POL-000249,CLI-005099,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-045,2024-06-03,30000,162.74,Active
POL-000250,CLI-000270,South Africa,Life,Tied Advisor,Momentum,ADV-138,2024-12-07,250000,1088.47,Lapsed
POL-000251,CLI-001163,South Africa,Life,Bancassurance,Momentum,ADV-105,2026-06-11,30000,135.04,Active
POL-000252,CLI-003201,South Africa,Life,Bancassurance,Momentum,ADV-061,2024-12-04,50000,209.39,Active
POL-000253,CLI-001220,South Africa,Health,Tied Advisor,Momentum,ADV-034,2026-05-25,50000,219.19,Lapsed
POL-000254,CLI-002138,South Africa,Funeral,Independent Broker,Metropolitan,ADV-005,2026-05-02,50000,226.1,Active
POL-000255,CLI-004281,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-007,2025-09-13,30000,118.95,Active
POL-000256,CLI-000937,South Africa,Health,Independent Broker,Momentum,ADV-112,2023-03-24,30000,145.72,Active
POL-000257,CLI-004391,South Africa,Investment,Tied Advisor,Momentum,ADV-043,2021-09-07,15000,74.36,Active
POL-000258,CLI-000670,Namibia,Life,Direct Digital,Momentum,ADV-132,2021-10-06,50000,204.65,Lapsed
POL-000259,CLI-001136,South Africa,Funeral,Independent Broker,Metropolitan,ADV-136,2025-10-26,30000,144.14,Active
POL-000260,CLI-003808,Namibia,Life,Independent Broker,Momentum,ADV-073,2025-10-09,30000,133.31,Lapsed
POL-000261,CLI-005141,South Africa,Life,Bancassurance,Momentum,ADV-048,2023-01-06,250000,1091.11,Active
POL-000262,CLI-001106,South Africa,Life,Direct Digital,Momentum,ADV-028,2025-02-13,50000,245.63,Active
POL-000263,CLI-001944,Namibia,Funeral,Bancassurance,Metropolitan,ADV-042,2023-09-27,15000,71.96,Lapsed
POL-000264,CLI-005994,South Africa,Funeral,Independent Broker,Metropolitan,ADV-099,2021-10-22,30000,163.71,Active
POL-000265,CLI-006413,South Africa,Life,Tied Advisor,Momentum,ADV-121,2024-09-26,50000,247.08,Active
POL-000266,CLI-003765,South Africa,Life,Independent Broker,Momentum,ADV-119,2021-11-19,100000,485.23,Active
POL-000267,CLI-002897,Lesotho,Life,Bancassurance,Momentum,ADV-154,2022-02-13,100000,551.44,Active
POL-000268,CLI-002248,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-105,2023-11-07,30000,122.02,Active
POL-000269,CLI-003969,South Africa,Funeral,Independent Broker,Metropolitan,ADV-082,2021-10-26,250000,996.7,Lapsed
POL-000270,CLI-003829,Botswana,Funeral,Independent Broker,Metropolitan,ADV-057,2023-03-05,15000,77.25,Lapsed
POL-000271,CLI-001910,Lesotho,Investment,Tied Advisor,Momentum,ADV-054,2025-03-25,15000,65.66,Active
POL-000272,CLI-000148,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-059,2024-06-12,15000,69.65,Lapsed
POL-000273,CLI-000982,South Africa,Life,Tied Advisor,Momentum,ADV-141,2021-09-29,30000,157.71,Lapsed
POL-000274,CLI-006211,South Africa,Life,Tied Advisor,Momentum,ADV-088,2022-07-25,30000,164.84,Active
POL-000275,CLI-002710,South Africa,Health,Independent Broker,Momentum,ADV-036,2026-06-08,15000,64.35,Active
POL-000276,CLI-003125,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-031,2026-04-06,15000,80.48,Active
POL-000277,CLI-003027,South Africa,Life,Bancassurance,Momentum,ADV-005,2026-01-23,15000,59.69,Lapsed
POL-000278,CLI-005072,South Africa,Health,Independent Broker,Momentum,ADV-136,2024-01-11,250000,1028.08,Active
POL-000279,CLI-000421,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-036,2023-08-15,50000,210.13,Active
POL-000280,CLI-000537,Lesotho,Life,Bancassurance,Momentum,ADV-017,2025-03-21,50000,202.08,Active
POL-000281,CLI-001788,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-047,2026-04-02,100000,530.42,Active
POL-000282,CLI-003154,Namibia,Investment,Tied Advisor,Momentum,ADV-078,2022-02-04,50000,217.25,Active
POL-000283,CLI-004349,Namibia,Health,Direct Digital,Momentum,ADV-154,2025-12-10,15000,76.33,Active
POL-000284,CLI-003180,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-138,2024-07-20,250000,1128.26,Lapsed
POL-000285,CLI-002859,Namibia,Health,Tied Advisor,Momentum,ADV-028,2022-03-04,30000,143.76,Lapsed
POL-000286,CLI-006077,Namibia,Health,Independent Broker,Momentum,ADV-085,2025-10-16,30000,158.07,Lapsed
POL-000287,CLI-001044,South Africa,Life,Tied Advisor,Momentum,ADV-132,2021-08-17,250000,1047.06,Active
POL-000288,CLI-003705,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-122,2021-07-31,15000,73.48,Active
POL-000289,CLI-003514,South Africa,Funeral,Bancassurance,Metropolitan,ADV-076,2023-04-22,30000,158.03,Active
POL-000290,CLI-003068,Botswana,Life,Independent Broker,Momentum,ADV-039,2024-03-02,100000,399.44,Lapsed
POL-000291,CLI-005233,South Africa,Life,Independent Broker,Momentum,ADV-126,2023-08-09,30000,157.26,Active
POL-000292,CLI-001730,South Africa,Health,Direct Digital,Momentum,ADV-072,2022-09-13,30000,152.72,Active
POL-000293,CLI-006180,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-038,2024-10-02,250000,1374.4,Lapsed
POL-000294,CLI-002149,Namibia,Life,Independent Broker,Momentum,ADV-115,2023-11-10,250000,1128.74,Active
POL-000295,CLI-003532,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-142,2022-01-24,250000,1016.16,Lapsed
POL-000296,CLI-003374,South Africa,Life,Tied Advisor,Momentum,ADV-143,2025-07-19,15000,60.46,Active
POL-000297,CLI-005506,South Africa,Funeral,Direct Digital,Metropolitan,ADV-150,2023-01-05,100000,417.53,Active
POL-000298,CLI-002844,South Africa,Funeral,Bancassurance,Metropolitan,ADV-103,2024-12-01,50000,229.67,Active
POL-000299,CLI-001844,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-123,2023-03-22,50000,199.08,Active
POL-000300,CLI-000141,Botswana,Life,Independent Broker,Momentum,ADV-039,2025-03-28,15000,62.15,Lapsed
POL-000301,CLI-002357,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-052,2022-11-17,50000,199.09,Active
POL-000302,CLI-005354,South Africa,Health,Bancassurance,Momentum,ADV-024,2022-07-11,15000,75.32,Active
POL-000303,CLI-000065,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-013,2021-11-02,250000,1096.0,Active
POL-000304,CLI-005807,South Africa,Life,Direct Digital,Momentum,ADV-135,2025-08-18,50000,275.14,Active
POL-000305,CLI-003517,Botswana,Life,Tied Advisor,Momentum,ADV-074,2025-01-27,50000,225.51,Active
POL-000306,CLI-000909,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-089,2024-07-15,15000,59.96,Lapsed
POL-000307,CLI-001958,South Africa,Funeral,Direct Digital,Metropolitan,ADV-014,2024-07-03,30000,125.48,Active
POL-000308,CLI-003590,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-030,2021-10-24,30000,123.92,Lapsed
POL-000309,CLI-002046,South Africa,Life,Tied Advisor,Momentum,ADV-013,2023-07-12,100000,486.93,Active
POL-000310,CLI-000704,Lesotho,Investment,Independent Broker,Momentum,ADV-078,2025-10-12,50000,236.01,Active
POL-000311,CLI-004315,South Africa,Funeral,Direct Digital,Metropolitan,ADV-093,2022-11-30,15000,57.94,Active
POL-000312,CLI-004356,Botswana,Health,Bancassurance,Momentum,ADV-021,2021-09-29,30000,148.97,Active
POL-000313,CLI-000771,South Africa,Life,Independent Broker,Momentum,ADV-114,2025-08-30,15000,80.26,Lapsed
POL-000314,CLI-001823,Namibia,Life,Independent Broker,Momentum,ADV-017,2021-08-11,30000,142.1,Active
POL-000315,CLI-001581,South Africa,Life,Direct Digital,Momentum,ADV-135,2024-11-28,30000,124.29,Active
POL-000316,CLI-004273,South Africa,Investment,Independent Broker,Momentum,ADV-148,2025-08-20,15000,67.6,Lapsed
POL-000317,CLI-004732,South Africa,Life,Tied Advisor,Momentum,ADV-103,2025-03-11,15000,81.75,Active
POL-000318,CLI-004711,South Africa,Health,Independent Broker,Momentum,ADV-088,2021-07-13,50000,214.43,Active
POL-000319,CLI-006083,South Africa,Funeral,Bancassurance,Metropolitan,ADV-118,2025-12-12,30000,125.6,Active
POL-000320,CLI-004981,Lesotho,Health,Independent Broker,Momentum,ADV-040,2021-11-28,15000,65.73,Active
POL-000321,CLI-002078,Botswana,Investment,Tied Advisor,Momentum,ADV-148,2025-09-22,50000,258.12,Active
POL-000322,CLI-000699,South Africa,Investment,Independent Broker,Momentum,ADV-142,2021-07-20,30000,153.62,Active
POL-000323,CLI-003983,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-112,2023-12-03,15000,70.56,Active
POL-000324,CLI-005935,Botswana,Health,Direct Digital,Momentum,ADV-160,2025-11-13,15000,71.89,Active
POL-000325,CLI-006319,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-049,2022-10-13,30000,159.45,Active
POL-000326,CLI-001492,South Africa,Life,Bancassurance,Momentum,ADV-142,2021-09-09,100000,402.01,Lapsed
POL-000327,CLI-001532,South Africa,Funeral,Independent Broker,Metropolitan,ADV-006,2021-11-28,15000,59.06,Active
POL-000328,CLI-000243,South Africa,Life,Tied Advisor,Momentum,ADV-120,2023-05-01,250000,1305.45,Active
POL-000329,CLI-000916,Botswana,Funeral,Independent Broker,Metropolitan,ADV-047,2023-04-09,30000,133.34,Active
POL-000330,CLI-003595,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-154,2022-07-21,100000,466.46,Active
POL-000331,CLI-003543,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-091,2023-10-02,500000,2350.5,Lapsed
POL-000332,CLI-002404,South Africa,Funeral,Bancassurance,Metropolitan,ADV-032,2023-03-05,15000,66.25,Active
POL-000333,CLI-002009,Botswana,Life,Tied Advisor,Momentum,ADV-051,2024-06-02,50000,231.06,Active
POL-000334,CLI-005377,Botswana,Health,Independent Broker,Momentum,ADV-141,2022-12-02,30000,138.81,Active
POL-000335,CLI-002981,South Africa,Health,Direct Digital,Momentum,ADV-129,2023-01-15,15000,78.33,Active
POL-000336,CLI-005237,Botswana,Health,Tied Advisor,Momentum,ADV-058,2025-11-27,100000,422.21,Active
POL-000337,CLI-006241,South Africa,Health,Direct Digital,Momentum,ADV-043,2025-05-22,15000,66.26,Lapsed
POL-000338,CLI-002055,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-006,2025-04-23,100000,542.06,Active
POL-000339,CLI-001314,South Africa,Life,Tied Advisor,Momentum,ADV-020,2023-05-14,100000,476.11,Active
POL-000340,CLI-006174,South Africa,Life,Independent Broker,Momentum,ADV-006,2025-11-22,50000,253.26,Lapsed
POL-000341,CLI-004114,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-053,2023-03-04,50000,236.75,Active
POL-000342,CLI-001885,South Africa,Life,Direct Digital,Momentum,ADV-031,2025-01-24,100000,527.68,Active
POL-000343,CLI-004030,South Africa,Health,Bancassurance,Momentum,ADV-004,2025-03-22,15000,65.55,Active
POL-000344,CLI-003338,South Africa,Life,Bancassurance,Momentum,ADV-125,2023-02-13,50000,220.73,Active
POL-000345,CLI-005867,South Africa,Health,Bancassurance,Momentum,ADV-141,2024-07-17,15000,65.96,Active
POL-000346,CLI-001659,South Africa,Funeral,Bancassurance,Metropolitan,ADV-144,2022-05-25,15000,71.67,Active
POL-000347,CLI-006424,South Africa,Health,Bancassurance,Momentum,ADV-134,2023-05-22,30000,126.18,Active
POL-000348,CLI-006065,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-021,2024-02-12,30000,121.26,Active
POL-000349,CLI-001171,South Africa,Health,Bancassurance,Momentum,ADV-027,2024-10-17,15000,70.32,Active
POL-000350,CLI-001067,Botswana,Funeral,Independent Broker,Metropolitan,ADV-136,2023-04-02,50000,232.94,Lapsed
POL-000351,CLI-003455,South Africa,Life,Tied Advisor,Momentum,ADV-003,2025-01-09,50000,198.51,Active
POL-000352,CLI-000291,Botswana,Life,Independent Broker,Momentum,ADV-121,2024-09-06,250000,1094.51,Active
POL-000353,CLI-001936,Botswana,Funeral,Independent Broker,Metropolitan,ADV-021,2025-10-14,100000,452.95,Active
POL-000354,CLI-002819,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-009,2021-08-30,100000,418.46,Active
POL-000355,CLI-006281,South Africa,Funeral,Independent Broker,Metropolitan,ADV-125,2024-01-13,250000,1220.63,Lapsed
POL-000356,CLI-006430,Namibia,Life,Tied Advisor,Momentum,ADV-118,2025-01-11,100000,547.58,Active
POL-000357,CLI-000982,South Africa,Investment,Tied Advisor,Momentum,ADV-014,2023-07-30,15000,63.52,Active
POL-000358,CLI-005778,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-007,2022-12-18,15000,64.74,Active
POL-000359,CLI-000590,South Africa,Life,Bancassurance,Momentum,ADV-142,2024-05-17,30000,140.0,Lapsed
POL-000360,CLI-004851,South Africa,Health,Tied Advisor,Momentum,ADV-043,2023-10-12,30000,163.34,Active
POL-000361,CLI-005479,South Africa,Life,Direct Digital,Momentum,ADV-156,2023-08-13,250000,979.6,Lapsed
POL-000362,CLI-005772,Namibia,Health,Direct Digital,Momentum,ADV-085,2026-05-11,30000,125.81,Active
POL-000363,CLI-001448,South Africa,Life,Direct Digital,Momentum,ADV-157,2023-08-01,100000,474.29,Lapsed
POL-000364,CLI-005789,Botswana,Life,Tied Advisor,Momentum,ADV-146,2022-07-18,30000,153.0,Active
POL-000365,CLI-000752,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-099,2021-07-20,250000,1113.95,Active
POL-000366,CLI-003362,South Africa,Funeral,Independent Broker,Metropolitan,ADV-017,2022-01-20,15000,82.55,Lapsed
POL-000367,CLI-003043,South Africa,Life,Bancassurance,Momentum,ADV-144,2024-02-25,30000,138.52,Active
POL-000368,CLI-002047,South Africa,Health,Independent Broker,Momentum,ADV-056,2022-07-08,250000,964.98,Active
POL-000369,CLI-000144,South Africa,Funeral,Bancassurance,Metropolitan,ADV-041,2022-01-06,30000,125.45,Active
POL-000370,CLI-005002,Lesotho,Investment,Bancassurance,Momentum,ADV-093,2023-03-23,50000,193.2,Active
POL-000371,CLI-002175,South Africa,Funeral,Direct Digital,Metropolitan,ADV-058,2022-09-02,30000,141.72,Active
POL-000372,CLI-004287,South Africa,Life,Independent Broker,Momentum,ADV-119,2024-02-24,100000,534.84,Active
POL-000373,CLI-002658,Botswana,Health,Direct Digital,Momentum,ADV-043,2021-09-30,50000,194.39,Active
POL-000374,CLI-002421,Lesotho,Health,Bancassurance,Momentum,ADV-147,2026-05-14,100000,401.25,Active
POL-000375,CLI-005743,South Africa,Life,Tied Advisor,Momentum,ADV-016,2026-01-08,30000,133.33,Active
POL-000376,CLI-000613,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-076,2025-10-25,50000,252.03,Lapsed
POL-000377,CLI-004773,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-154,2022-04-29,30000,125.47,Active
POL-000378,CLI-004839,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-135,2025-01-15,50000,275.42,Active
POL-000379,CLI-002462,South Africa,Health,Direct Digital,Momentum,ADV-132,2021-07-14,50000,197.51,Active
POL-000380,CLI-001701,South Africa,Funeral,Independent Broker,Metropolitan,ADV-099,2025-01-25,15000,63.62,Active
POL-000381,CLI-000035,South Africa,Life,Independent Broker,Momentum,ADV-092,2025-06-15,100000,515.3,Lapsed
POL-000382,CLI-006070,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-033,2022-11-20,30000,155.31,Active
POL-000383,CLI-006141,Lesotho,Life,Tied Advisor,Momentum,ADV-048,2023-10-14,15000,81.24,Active
POL-000384,CLI-001562,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-093,2026-02-08,50000,206.92,Active
POL-000385,CLI-000207,Namibia,Life,Tied Advisor,Momentum,ADV-050,2022-06-16,50000,262.84,Lapsed
POL-000386,CLI-000796,Botswana,Life,Independent Broker,Momentum,ADV-051,2024-03-01,50000,225.63,Lapsed
POL-000387,CLI-000439,South Africa,Investment,Tied Advisor,Momentum,ADV-109,2022-12-26,500000,2396.3,Active
POL-000388,CLI-005385,Botswana,Health,Tied Advisor,Momentum,ADV-113,2022-04-12,30000,133.97,Active
POL-000389,CLI-005779,South Africa,Life,Bancassurance,Momentum,ADV-080,2024-11-15,500000,2122.38,Lapsed
POL-000390,CLI-000994,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-046,2026-03-21,50000,254.07,Active
POL-000391,CLI-004839,South Africa,Investment,Independent Broker,Momentum,ADV-029,2024-04-17,30000,153.03,Active
POL-000392,CLI-001162,South Africa,Health,Tied Advisor,Momentum,ADV-043,2023-12-31,50000,241.54,Active
POL-000393,CLI-002380,South Africa,Health,Independent Broker,Momentum,ADV-053,2024-02-19,15000,58.87,Active
POL-000394,CLI-003884,South Africa,Life,Independent Broker,Momentum,ADV-152,2022-03-30,500000,2319.94,Active
POL-000395,CLI-004665,Botswana,Funeral,Independent Broker,Metropolitan,ADV-052,2022-06-22,30000,149.58,Active
POL-000396,CLI-005667,South Africa,Health,Tied Advisor,Momentum,ADV-146,2025-02-21,15000,67.7,Active
POL-000397,CLI-000291,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-087,2024-05-24,50000,257.16,Active
POL-000398,CLI-001273,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-073,2022-08-20,15000,62.19,Lapsed
POL-000399,CLI-001818,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-043,2021-07-25,15000,72.98,Active
POL-000400,CLI-002011,Botswana,Life,Independent Broker,Momentum,ADV-123,2022-05-28,15000,58.0,Active
POL-000401,CLI-006467,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-135,2023-12-29,250000,1085.11,Active
POL-000402,CLI-005037,South Africa,Life,Tied Advisor,Momentum,ADV-158,2022-10-21,15000,65.52,Active
POL-000403,CLI-002076,South Africa,Life,Tied Advisor,Momentum,ADV-132,2025-02-13,30000,147.61,Active
POL-000404,CLI-006297,Namibia,Life,Bancassurance,Momentum,ADV-015,2024-05-10,30000,154.42,Active
POL-000405,CLI-003236,Botswana,Funeral,Independent Broker,Metropolitan,ADV-141,2022-03-16,250000,1342.49,Active
POL-000406,CLI-003245,Lesotho,Investment,Independent Broker,Momentum,ADV-097,2022-12-06,250000,1006.22,Active
POL-000407,CLI-002810,Namibia,Funeral,Independent Broker,Metropolitan,ADV-083,2021-08-24,250000,967.61,Active
POL-000408,CLI-000933,South Africa,Life,Tied Advisor,Momentum,ADV-041,2021-09-02,30000,152.11,Active
POL-000409,CLI-006054,Botswana,Life,Tied Advisor,Momentum,ADV-082,2025-03-24,30000,115.62,Active
POL-000410,CLI-000091,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-129,2023-05-28,100000,436.16,Active
POL-000411,CLI-001130,South Africa,Life,Independent Broker,Momentum,ADV-095,2025-11-15,15000,61.74,Active
POL-000412,CLI-001488,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-017,2022-08-21,15000,57.9,Lapsed
POL-000413,CLI-001810,South Africa,Health,Tied Advisor,Momentum,ADV-121,2023-01-28,250000,968.91,Active
POL-000414,CLI-000855,Namibia,Funeral,Direct Digital,Metropolitan,ADV-127,2024-01-09,15000,66.54,Active
POL-000415,CLI-000117,South Africa,Investment,Bancassurance,Momentum,ADV-108,2022-11-14,30000,135.03,Active
POL-000416,CLI-004391,Botswana,Life,Tied Advisor,Momentum,ADV-033,2023-10-07,15000,64.09,Active
POL-000417,CLI-006281,Botswana,Funeral,Direct Digital,Metropolitan,ADV-048,2022-01-29,15000,75.92,Active
POL-000418,CLI-000790,Lesotho,Life,Tied Advisor,Momentum,ADV-073,2021-11-09,500000,2368.5,Active
POL-000419,CLI-001922,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-140,2025-10-08,15000,60.92,Active
POL-000420,CLI-003281,South Africa,Investment,Tied Advisor,Momentum,ADV-131,2022-09-10,30000,158.91,Active
POL-000421,CLI-006010,South Africa,Health,Direct Digital,Momentum,ADV-016,2021-12-23,15000,69.21,Lapsed
POL-000422,CLI-004499,South Africa,Life,Tied Advisor,Momentum,ADV-011,2022-11-15,30000,146.16,Active
POL-000423,CLI-004965,South Africa,Life,Bancassurance,Momentum,ADV-008,2023-07-26,100000,441.31,Active
POL-000424,CLI-003766,Namibia,Investment,Independent Broker,Momentum,ADV-149,2023-11-22,50000,256.21,Active
POL-000425,CLI-002702,South Africa,Life,Independent Broker,Momentum,ADV-139,2025-04-18,50000,196.66,Lapsed
POL-000426,CLI-001295,South Africa,Life,Tied Advisor,Momentum,ADV-035,2025-07-30,30000,123.29,Active
POL-000427,CLI-005600,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-147,2022-12-05,15000,80.43,Active
